Nation,Year,gas,oil,coal,flaring
United Kingdom,2023,0.8681821787040598,0.9794057909970165,0.8128253842179037,0.6200329144368862
United Republic Of Tanzania,2020,1.0,1.0,1.0,1.0
United Republic Of Tanzania,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
United Republic Of Tanzania,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
United Republic Of Tanzania,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
United States Of America,2020,1.0,1.0,1.0,1.0
United States Of America,2021,1.0022470102555316,1.0541850501829044,1.1489381260452871,0.7830416254156153
United States Of America,2022,1.053965639166619,1.0764197558193644,1.0769874421484253,0.7102096175686818
United States Of America,2023,1.062210263505345,1.0636223952190973,0.8907301926302758,0.8419537465919635
Uruguay,2020,1.0,1.0,1.0,1.0
Uruguay,2021,1.1044811469885643,1.0369553780882421,1.3102313176996234,1.044081698816486
Uruguay,2022,1.1846719729715742,1.0776179787503342,0.9755831291345701,1.1216863640868884
Uruguay,2023,1.3158735371278338,1.1528321977713663,1.0870185833111419,1.279970687935487
Uzbekistan,2020,1.0,1.0,1.0,1.0
Uzbekistan,2021,1.0675036195459127,1.0477771014956894,0.9006245345310192,0.8527329437987795
Uzbekistan,2022,1.1089171813857481,1.0904409599559288,1.0355341899491124,0.797919400835417
Uzbekistan,2023,1.0689364704352087,1.082494580333048,1.3252889509389827,0.7195674624279543
Vanuatu,2020,1.0,1.0,1.0,1.0
Vanuatu,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Vanuatu,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Vanuatu,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Venezuela,2020,1.0,1.0,1.0,1.0
Venezuela,2021,1.301377212801789,1.144405334363012,0.9000000634016507,0.9800280558011848
Venezuela,2022,1.34759182615329,1.2319144920893796,3.0602163517929353,1.0448669995788125
Venezuela,2023,1.3767102854061148,1.332118967099967,3.0602163517929353,1.0109710108240597
Vietnam,2020,1.0,1.0,1.0,1.0
Vietnam,2021,0.8144104529484891,1.003454340825164,0.9499651506937874,0.8450906530510743
Vietnam,2022,0.8820960216107719,1.0329410549507951,0.8661298414440745,0.8600476713735946
Vietnam,2023,0.8165938946422421,1.1281462995085374,1.0584210576050288,0.9827467934713305
Yemen,2020,1.0,1.0,1.0,
Yemen,2021,1.0166321577813981,1.041099812277388,1.3695874174343707,
Yemen,2022,0.9814552061682805,1.031176443217245,1.8429254370054975,
Yemen,2023,1.0214299492561205,1.0585202438238435,3.2534982920085307,
Yugoslavia,2020,1.0,1.0,1.0,1.0
Yugoslavia,2021,1.0815735525904462,1.062244462295858,0.9481513818832078,1.0432919632657147
Yugoslavia,2022,1.0690876035222792,1.0360738029889207,0.9264158853662867,0.886235017627225
Yugoslavia,2023,1.1059428665125903,1.0852891209039202,0.8757533765680681,0.9039023477578535
Zambia,2020,1.0,1.0,1.0,1.0
Zambia,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Zambia,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Zambia,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Zimbabwe,2020,1.0,1.0,1.0,1.0
Zimbabwe,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Zimbabwe,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Zimbabwe,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
